nombre|carrera|plan|materia|periodo_dictado|nombre_materia|obligatoria|anio_de_cursada|
Profesorado en Informática|208|1997|0110|2º cuatrimestre|Seminario de Enseñanza de la Informática|S|1|
Profesorado en Informática|208|1997|0111|2º cuatrimestre|Didáctica de la Informática II|S|1|
Profesorado en Informática|208|1997|0203|1º cuatrimestre|Práctica Profesional|S|2|
Profesorado en Informática|208|2010|0001|1° cuatrimestre|Introducción a la Programación I|S|1|
Profesorado en Informática|208|2010|0002|1° cuatrimestre|Análisis Matemático I|S|1|
Profesorado en Informática|208|2010|0004|2° cuatrimestre|Ciencias de la Computación I|S|1|
Profesorado en Informática|208|2010|0005|2° cuatrimestre|Introducción a la Programación II|S|1|
Profesorado en Informática|208|2010|0008|1° cuatrimestre|Ciencias de la Computación II|S|2|
Profesorado en Informática|208|2010|0010|1° cuatrimestre|Introducción a la Arquitectura de Sistemas|S|2|
Profesorado en Informática|208|2010|0014|2° cuatrimestre|Comunicación de Datos I|S|3|
Profesorado en Informática|208|2010|0015|2° cuatrimestre|Probabilidades y Estadística|S|2|
Profesorado en Informática|208|2010|0017|2° cuatrimestre|Inglés|S|2|
Profesorado en Informática|208|2010|0020|1° cuatrimestre|Metodologías de Desarrollo de Software I|S|3|
Profesorado en Informática|208|2010|0022|1° cuatrimestre|Programación Orientada a Objetos|S|3|
Profesorado en Informática|208|2010|0024|2° cuatrimestre|Lenguajes de Programación I|S|3|
Profesorado en Informática|208|2010|0025|2° cuatrimestre|Sistemas Operativos I|S|4|
Profesorado en Informática|208|2010|0034|1° cuatrimestre|Introducción a la Enseñanza de las Ciencias|S|1|
Profesorado en Informática|208|2010|0039|2° cuatrimestre|Psicología y Aprendizaje|S|2|
Profesorado en Informática|208|2010|0042|1° cuatrimestre|Historía y Epistemología de las Ciencias I|S|2|
Profesorado en Informática|208|2010|0050|1° cuatrimestre|Práctica Docente I|S|4|
Profesorado en Informática|208|2010|0052|2° cuatrimestre|Historía y Epistemología de las Ciencias II|S|3|
Profesorado en Informática|208|2010|0053|2° cuatrimestre|Práctica Docente II|S|4|
Profesorado en Informática|208|2010|0127|2° cuatrimestre|Matemática Discreta|S|1|
Profesorado en Informática|208|2010|0145|1° cuatrimestre|Algebra I|S|1|
Profesorado en Informática|208|2010|0156|2° cuatrimestre|Estructuras de Datos|S|2|
Profesorado en Informática|208|2010|0157|2° cuatrimestre|Algorítmos|S|2|
Profesorado en Informática|208|2010|0160|1° cuatrimestre|Tecnologías de Redes I|S|4|
Profesorado en Informática|208|2010|0161|1° cuatrimestre|Introducción a las Bases de Datos|S|3|
Profesorado en Informática|208|2010|0188|2° cuatrimestre|Tecnología Educativa|S|1|
Profesorado en Informática|208|2010|0189|1° cuatrimestre|Didáctica de la Informática|S|2|
Profesorado en Informática|208|2010|0190|1° cuatrimestre|Seminario Taller: Problemáticas de la Enseñanza de la Informática|S|3|
Profesorado en Informática|208|2010|0191|2° cuatrimestre|Enseñanza y Aprendizaje en Espacios Virtuales|S|3|
Profesorado en Informática|208|2010|0192|1° cuatrimestre|Taller de Producción de Materiales Educativos Hipermedia|S|4|
Profesorado en Informática|208|2010|0194|1° cuatrimestre|Práctica Docente I|S|4|
Profesorado en Informática|208|2010|0195|2° cuatrimestre|Práctica Docente II|S|4|
Profesorado en Informática|208|2010|0239||Prueba de Aptitud de Ingles|N||
Profesorado en Informática para EGB 3 y Educación Polimodal|207|1997|0001|1º cuatrimestre|Introducción a la Programación I|S|1|
Profesorado en Informática para EGB 3 y Educación Polimodal|207|1997|0002|1º cuatrimestre|Análisis Matemático I|S|1|
Profesorado en Informática para EGB 3 y Educación Polimodal|207|1997|0003|1º cuatrimestre|Algebra I|S|1|
Profesorado en Informática para EGB 3 y Educación Polimodal|207|1997|0004|2º cuatrimestre|Ciencias de la Computación I|S|1|
Profesorado en Informática para EGB 3 y Educación Polimodal|207|1997|0005|2º cuatrimestre|Introducción a la Programación II|S|1|
Profesorado en Informática para EGB 3 y Educación Polimodal|207|1997|0006|2º cuatrimestre|Geometría y Algebra Lineal|S|1|
Profesorado en Informática para EGB 3 y Educación Polimodal|207|1997|0007|2º cuatrimestre|Física General|S|1|
Profesorado en Informática para EGB 3 y Educación Polimodal|207|1997|0008|1º cuatrimestre|Ciencias de la Computación II|S|2|
Profesorado en Informática para EGB 3 y Educación Polimodal|207|1997|0009|1º cuatrimestre|Análisis y Diseño de Algoritmos I|S|2|
Profesorado en Informática para EGB 3 y Educación Polimodal|207|1997|0010|1º cuatrimestre|Introducción a la Arquitectura de Sistemas|S|2|
Profesorado en Informática para EGB 3 y Educación Polimodal|207|1997|0011|1º cuatrimestre|Análisis Matemático II|S|2|
Profesorado en Informática para EGB 3 y Educación Polimodal|207|1997|0012|1º cuatrimestre|Electricidad y Magnetismo|S|2|
Profesorado en Informática para EGB 3 y Educación Polimodal|207|1997|0013|2º cuatrimestre|Análisis y Diseño de Algoritmos II|S|2|
Profesorado en Informática para EGB 3 y Educación Polimodal|207|1997|0014|2º cuatrimestre|Comunicación de Datos I|S|2|
Profesorado en Informática para EGB 3 y Educación Polimodal|207|1997|0015|2º cuatrimestre|Probabilidades y Estadística|S|2|
Profesorado en Informática para EGB 3 y Educación Polimodal|207|1997|0016|2º cuatrimestre|Electrónica Digital|S|2|
Profesorado en Informática para EGB 3 y Educación Polimodal|207|1997|0017|2º cuatrimestre|Inglés|S|2|
Profesorado en Informática para EGB 3 y Educación Polimodal|207|1997|0018|1º cuatrimestre|Programación Exploratoria|S|3|
Profesorado en Informática para EGB 3 y Educación Polimodal|207|1997|0019|1º cuatrimestre|Estructuras de Almacenamiento de Datos|S|3|
Profesorado en Informática para EGB 3 y Educación Polimodal|207|1997|0020|1º cuatrimestre|Metodologías de Desarrollo de Software I|S|3|
Profesorado en Informática para EGB 3 y Educación Polimodal|207|1997|0021|1º cuatrimestre|Arquitectura de Computadoras I|S|3|
Profesorado en Informática para EGB 3 y Educación Polimodal|207|1997|0022|2º cuatrimestre|Programación Orientada a Objetos|S|3|
Profesorado en Informática para EGB 3 y Educación Polimodal|207|1997|0023|2º cuatrimestre|Bases de Datos I|S|3|
Profesorado en Informática para EGB 3 y Educación Polimodal|207|1997|0024|2º cuatrimestre|Lenguajes de Programación I|S|3|
Profesorado en Informática para EGB 3 y Educación Polimodal|207|1997|0025|2º cuatrimestre|Sistemas Operativos I|S|3|
Profesorado en Informática para EGB 3 y Educación Polimodal|207|1997|0026|2º cuatrimestre|Investigación Operativa I|S|3|
Profesorado en Informática para EGB 3 y Educación Polimodal|207|1997|0034|1º cuatrimestre|Introducción a la Enseñanza de las Ciencias|S|4|
Profesorado en Informática para EGB 3 y Educación Polimodal|207|1997|0037|1º cuatrimestre|Informática Orientada al Usuario|S|4|
Profesorado en Informática para EGB 3 y Educación Polimodal|207|1997|0039|2º cuatrimestre|Psicología y Aprendizaje|S|3|
Profesorado en Informática para EGB 3 y Educación Polimodal|207|1997|0042|1º cuatrimestre|Historía y Epistemología de las Ciencias I|S|4|
Profesorado en Informática para EGB 3 y Educación Polimodal|207|1997|0048|2º cuatrimestre|Informática Educativa|S|4|
Profesorado en Informática para EGB 3 y Educación Polimodal|207|1997|0052|2º cuatrimestre|Historía y Epistemología de las Ciencias II|S|4|
Profesorado en Informática para EGB 3 y Educación Polimodal|207|1997|0109|1º cuatrimestre|Didáctica de la Informática I|S|4|
Profesorado en Informática para EGB 3 y Educación Polimodal|207|1997|0110|2º cuatrimestre|Seminario de Enseñanza de la Informática|S|4|
Profesorado en Informática para EGB 3 y Educación Polimodal|207|1997|0111|2º cuatrimestre|Didáctica de la Informática II|S|4|
Profesorado en Informática para EGB 3 y Educación Polimodal|207|1997|0203||Práctica Profesional|S|5|
Tecnicatura Universitaria en Administración de Redes Informáticas|217|2019|0218|1° cuatrimestre|Taller de Matemática Computacional|S|1|
Tecnicatura Universitaria en Administración de Redes Informáticas|217|2019|0238|1° cuatrimestre|Trabajo Final de Tecnicatura|S|3|
Tecnicatura Universitaria en Administración de Redes Informáticas|217|2019|1277|1° cuatrimestre|Diseño de Redes Hogareñas|S|1|
Tecnicatura Universitaria en Administración de Redes Informáticas|217|2019|1278|1° cuatrimestre|Plataforma de Hardware|S|1|
Tecnicatura Universitaria en Administración de Redes Informáticas|217|2019|1279|1° cuatrimestre|Taller de Linux y Diagnóstico de Hardware|S|1|
Tecnicatura Universitaria en Administración de Redes Informáticas|217|2019|1280|2° cuatrimestre|Diseño de Redes de Oficina|S|1|
Tecnicatura Universitaria en Administración de Redes Informáticas|217|2019|1281|2° cuatrimestre|Plataforma de Operación|S|1|
Tecnicatura Universitaria en Administración de Redes Informáticas|217|2019|1282|1° cuatrimestre|Diseño de Redes Corporativas|S|2|
Tecnicatura Universitaria en Administración de Redes Informáticas|217|2019|1283|1° cuatrimestre|Plataforma de Virtualización|S|2|
Tecnicatura Universitaria en Administración de Redes Informáticas|217|2019|1319|1° cuatrimestre|Introducción a la Programación|S|1|
Tecnicatura Universitaria en Administración de Redes Informáticas|217|2019|1320|2° cuatrimestre|Tecnologías de Telecomunicaciones|S|1|
Tecnicatura Universitaria en Administración de Redes Informáticas|217|2019|1321|2° cuatrimestre|Tecnologías Web|S|1|
Tecnicatura Universitaria en Administración de Redes Informáticas|217|2019|1322|2° cuatrimestre|Relevamiento de Proyectos|S|1|
Tecnicatura Universitaria en Administración de Redes Informáticas|217|2019|1323|1° cuatrimestre|Inglés I|S|2|
Tecnicatura Universitaria en Administración de Redes Informáticas|217|2019|1324|1° cuatrimestre|Análisis de Recursos|S|2|
Tecnicatura Universitaria en Administración de Redes Informáticas|217|2019|1325|1° cuatrimestre|Evaluación de Proyectos|S|2|
Tecnicatura Universitaria en Administración de Redes Informáticas|217|2019|1326|2° cuatrimestre|Inglés II|S|2|
Tecnicatura Universitaria en Administración de Redes Informáticas|217|2019|1327|2° cuatrimestre|Diseño de Redes Distribuídas|S|2|
Tecnicatura Universitaria en Administración de Redes Informáticas|217|2019|1328|2° cuatrimestre|Plataforma de Servicios|S|2|
Tecnicatura Universitaria en Administración de Redes Informáticas|217|2019|1329|2° cuatrimestre|Operaciones de Desarrollo|S|2|
Tecnicatura Universitaria en Administración de Redes Informáticas|217|2019|1330|2° cuatrimestre|Implementación de Proyectos|S|2|
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|0198|1° cuatrimestre|Inglés 1|S|1|
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|0199|2° cuatrimestre|Inglés 2|S|1|
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|0216|1° cuatrimestre|Programación 1|S|1|
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|0217|1° cuatrimestre|Web 1|S|1|
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|0218|1° cuatrimestre|Taller de Matemática Computacional|S|1|
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|0219|2° cuatrimestre|Tecnología de la Información en las Organizaciones|S|1|
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|0220|2° cuatrimestre|Web 2|S|1|
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|0221|2° cuatrimestre|Programación 2|S|1|
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|0223|1° cuatrimestre|Configuración y Desarrollo de Aplicaciones en Redes|S|2|
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|0224|1° cuatrimestre|Programación 3|S|2|
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|0225|1° cuatrimestre|Introducción a las Metodologías de Desarrollo de Software|S|2|
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|0226|1° cuatrimestre|Bases de Datos|S|2|
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|0228|2° cuatrimestre|Técnicas de Documentación y Validación|S|2|
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|0229|2° cuatrimestre|Interfaces de Usuario e Interacción|S|2|
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|0230|2° cuatrimestre|Arquitecturas Web|S|2|
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|1229||Introducción a .NET|N||
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|1235||SQL Server|N||
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|1238||Métodos Agiles|N||
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|1239||Introducción a Angular JS|N||
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|1247||Introducción a Business Analytics|N||
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|1248|2° cuatrimestre|Introducción a Magento|N||
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|1249||Introducción a .Net|N||
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|1250||Introducción a Scala|N||
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|1251||Introducción a Arquitecturas Spring en Java|N||
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|1252|2° cuatrimestre|Introducción a Ember|N||
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|1253|2° cuatrimestre|Métodos Agiles para el Desarrollo de Software|N||
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|1271|2° cuatrimestre|Introducción a Service Now|N||
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|1272|2° cuatrimestre|Introducción a Mongo DB|N||
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|1273|2° cuatrimestre|Introducción a Go|N||
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|1274|1° cuatrimestre|Introducción a Ruby on Rails|N||
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|1275|2° cuatrimestre|Introducción a Python|N||
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|1307|1° cuatrimestre|Introducción a Angular|N|2|
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|1335||Introducción a Docker|N||
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|9023|2° cuatrimestre|Seminario TUDAI|S|1|
Tecnicatura Universitaria en Programación y Administración de Redes |212|2007|0040|1° cuatrimestre|Inglés I|S|1|
Tecnicatura Universitaria en Programación y Administración de Redes |212|2007|0041|2° cuatrimestre|Inglés II|S|1|
Tecnicatura Universitaria en Programación y Administración de Redes |212|2007|0152|1° cuatrimestre|Programación|S|1|
Tecnicatura Universitaria en Programación y Administración de Redes |212|2007|0153|1° cuatrimestre|Matemática I|S|1|
Tecnicatura Universitaria en Programación y Administración de Redes |212|2007|0154|1° cuatrimestre|Introducción a la Arquitectura|S|1|
Tecnicatura Universitaria en Programación y Administración de Redes |212|2007|0155|2° cuatrimestre|Conceptos Básicos de Comunicación de Datos|S|1|
Tecnicatura Universitaria en Programación y Administración de Redes |212|2007|0156|2° cuatrimestre|Estructuras de Datos|S|1|
Tecnicatura Universitaria en Programación y Administración de Redes |212|2007|0157|2° cuatrimestre|Algorítmos|S|1|
Tecnicatura Universitaria en Programación y Administración de Redes |212|2007|0158|2° cuatrimestre|Matemática II|S|1|
Tecnicatura Universitaria en Programación y Administración de Redes |212|2007|0159|1° cuatrimestre|Sistemas Operativos|S|2|
Tecnicatura Universitaria en Programación y Administración de Redes |212|2007|0160|1° cuatrimestre|Tecnologías de Redes I|S|2|
Tecnicatura Universitaria en Programación y Administración de Redes |212|2007|0161|1° cuatrimestre|Introducción a las Bases de Datos|S|2|
Tecnicatura Universitaria en Programación y Administración de Redes |212|2007|0162|1° cuatrimestre|Programación en  WEB I|S|2|
Tecnicatura Universitaria en Programación y Administración de Redes |212|2007|0163|1° cuatrimestre|Configuración y Mantenimiento de Sistemas Operativos Orientados a Redes I|S|2|
Tecnicatura Universitaria en Programación y Administración de Redes |212|2007|0164|2° cuatrimestre|Tecnologías de Redes II|S|2|
Tecnicatura Universitaria en Programación y Administración de Redes |212|2007|0165|2° cuatrimestre|Programación en WEB II|S|2|
Tecnicatura Universitaria en Programación y Administración de Redes |212|2007|0166|2° cuatrimestre|Configuración y Mantenimiento de Sistemas Operativos Orientados a Redes II|S|2|
Tecnicatura Universitaria en Programación y Administración de Redes |212|2007|0167|2° cuatrimestre|Visualización e Interfaces|S|2|
Tecnicatura Universitaria en Programación y Administración de Redes |212|2007|0208|2° cuatrimestre|Proyecto Final|S|2|
Tecnicatura en Diagnóstico por Imágenes y Radioterapia|210|2000|0037|1º cuatrimestre|Informática Orientada al Usuario|S|1|
Tecnicatura en Diagnóstico por Imágenes y Radioterapia|210|2000|0112||Anatomía y Fisiología|S|1|
