id|carrera|plan|fecha_ingreso|calidad|localidad_nacimiento|colegio_secundario|titulo_secundario
2994|206|S95|30/04/2002|P|Ciudad Autónoma de Buenos Aires|COLEGIO EL TRANSITO|TÉCNICO ELECTRONICO|
16|206|1988|01/04/1982|P||||
48|206|1988|01/04/1982|E||||
24|206|1988|01/04/1982|P||||
19|206|1988|01/04/1982|E|AZUL|||
49|206|1988|01/04/1983|P||ESCUELA POLIMODAL Nº 1 GENERAL MANUEL BELGRANO|BACHILLER|
49|212|2007|07/02/2011|E||ESCUELA POLIMODAL Nº 1 GENERAL MANUEL BELGRANO|BACHILLER|
49|213|2014|17/03/2016|P||ESCUELA POLIMODAL Nº 1 GENERAL MANUEL BELGRANO|BACHILLER|
67|206|S95|01/04/1984|P|MAR DEL PLATA|||
88|206|1988|01/04/1985|P||||
101|206|1988|01/04/1985|P||||
90|206|1988|01/04/1985|P||||
94|206|1988|01/04/1985|E|TANDIL|||
1|206|S95|01/04/1986|P||||
171|206|1988|01/04/1986|E|OLAVARRIA|||
128|206|1988|01/04/1986|P|OLAVARRIA|||
151|206|1988|01/04/1986|E|CHACABUCO|||
122|206|1988|01/04/1986|P||||
148|206|1988|01/04/1986|P|TANDIL|||
3563|211|2004|27/04/2004|P|||BACHILLER|
173|206|1988|01/04/1986|E|OLAVARRIA|ANTONIO QUARANTA Nº79||
121|206|1988|01/04/1986|E||||
186|206|1988|01/04/1987|P|BENITO JUAREZ|||
234|206|1988|01/04/1987|P||||
216|206|1988|01/04/1987|P|BENITO JUAREZ|ALBERTO SCWEITCER|BACHILLER CONTABLE|
246|206|1988|01/04/1987|P||||
265|206|1988|01/04/1988|E||||
342|206|1988|01/04/1988|E|TRES ARROYOS|||
296|206|1988|01/04/1988|N|SIERRAS BAYAS||PERITO MERCANTIL|
340|206|1988|01/04/1988|E||||
331|206|S95|01/04/1988|P||||
378|206|1988|01/04/1989|E|||TÉCNICO EN COMPUTACION|
377|206|1988|01/04/1989|P|SAN CAYETANO|||
383|206|1988|01/04/1989|E|BALCARCE|||
482|206|1988|01/04/1990|E|ZARATE|||
478|206|1988|01/04/1990|E|MAR DEL PLATA|||
470|206|1988|01/04/1990|E|SAN CARLOS DE BARILOCHE||BACHILLER MERCANTIL|
462|206|1988|01/04/1990|E|TANDIL|||
437|206|1988|01/04/1990|E|TRES ARROYOS|||
487|206|S95|01/04/1990|P|BENITO JUAREZ|ALBERTO BREYER|BACHILLER CON ORIENTACION DOCENTE|
424|206|1988|01/04/1990|E|GENERAL MADARIAGA|ACADEMIA IRIS|MAESTRO MAYOR DE OBRAS|
432|206|1988|01/04/1990|P|OLAVARRIA|ESCUELA Nº 4-002 FRAY LUIS BELTRAN|BACHILLER|
427|206|1988|01/04/1990|E||||
496|206|1988|01/04/1990|P||||
448|206|1988|01/04/1990|P|TANDIL|||
521|206|1988|01/04/1991|E||||
583|206|1988|01/04/1991|P|GENERAL VILLEGAS|||
524|206|1988|01/04/1991|E||||
593|206|1988|01/04/1991|P|TANDIL|ALFONSINA STORNI|PERITO MERCANTIL|
520|206|1988|01/04/1991|P|TRES ARROYOS|||
554|206|1988|01/04/1991|E|TANDIL|||
512|206|1988|01/04/1991|E||||
560|206|1988|01/04/1991|E||||
644|205|1995|01/04/1992|P||||
688|209|1998|01/04/1992|P||COLEGIO NACIONAL PROFESOR FROILAN FERRERO|BACHILLER COMUN|
686|206|1988|01/04/1992|P||||
653|206|1988|01/04/1992|E|AZUL|||
670|206|S95|01/04/1992|A|TANDIL|ESCUELA NACIONAL DE EDUCACION TECNICA Nº 1 ¨ING. FELIPE SENILLOSA¨|MAESTRO MAYOR DE OBRAS|
701|206|1988|01/04/1992|E|||PERITO MERCANTIL|
647|206|1988|01/04/1992|E||||
617|206|1988|01/04/1992|P||||
804|206|1988|01/04/1993|P|LA PLATA|ESCUELA DE COMERCIO LIBERTADOR GRAL. SAN MARTIN|TÉCNICO ELECTROMECANICO|
799|206|1988|01/04/1993|P|AZUL||BACHILLER MERCANTIL|
799|207|1997|01/04/1993|N|AZUL||BACHILLER MERCANTIL|
829|206|1988|01/04/1993|P|SAN SALVADOR DE JUJUY|||
820|206|S95|01/04/1993|P||||
711|206|1988|01/04/1993|E|OLAVARRIA|ESCUELA DE EDUCACION MEDIA N°10 JOSE MANUEL ESTRADA                                                 |BACHILLER C/ESP.EN CIENCIASFISICO-MATEMAT.|
711|208|2010|06/04/2016|P|OLAVARRIA|ESCUELA DE EDUCACION MEDIA N°10 JOSE MANUEL ESTRADA                                                 |BACHILLER C/ESP.EN CIENCIASFISICO-MATEMAT.|
798|206|1988|01/04/1993|E||||
731|206|1995|01/04/1993|P|LAPRIDA|||
776|206|S95|01/04/1993|A|AZUL||PERITO MERCANTIL|
712|206|S95|01/04/1993|P||||
918|206|S95|01/04/1994|P||||
952|206|S95|01/04/1994|P|AZUL|E.P.E.T. Nº1 ING. ROGELIO BOERO|BACHILLER|
968|206|1988|01/04/1994|P||||
871|206|S95|01/04/1994|P|OLAVARRIA|ANTONIO QUARANTA Nº79|BACHILLER C/ESP.EN CIENCIASFISICO-MATEMAT.|
871|207|1997|01/04/1994|P|OLAVARRIA|ANTONIO QUARANTA Nº79|BACHILLER C/ESP.EN CIENCIASFISICO-MATEMAT.|
882|206|S95|01/04/1994|E|TANDIL|COLEGIO NACIONAL PROFESOR FROILAN FERRERO|BACHILLER CON ESPECIALIZACION EN CIENCIAS FISICO-MATEMATICAS|
882|214|2017|01/04/2018|P|TANDIL|COLEGIO NACIONAL PROFESOR FROILAN FERRERO|BACHILLER CON ESPECIALIZACION EN CIENCIAS FISICO-MATEMATICAS|
1182|206|1988|01/04/1994|P|PUERTO BELGRANO|||
924|206|S95|01/04/1994|P|TANDIL|COLEGIO SECUNDARIO CAPITAN DE FRAGATA CARLOS MARIA MOYANO|BACHILLER|
915|206|S95|01/04/1994|P|LAPRIDA|||
944|206|S95|01/04/1994|P|TANDIL|||
893|206|S95|01/04/1994|P|TANDIL|||
914|206|1988|01/04/1994|P|TRES ARROYOS|||
967|206|1988|01/04/1994|P||||
971|206|1988|01/04/1994|P||||
954|206|1988|01/04/1995|P||||
1034|206|S95|01/04/1995|P|RAUCH|||
1093|206|S95|01/04/1995|P|CORONEL PRINGLES|||
149|206|1988|01/04/1995|P||||
908|206|1988|01/04/1995|P||||
741|206|1988|01/04/1995|P||||
763|206|1988|01/04/1995|P||||
1117|206|S95|01/04/1995|E|ZAPALA|ESCUELA DE COMERCIO LIBERTADOR GRAL. SAN MARTIN|TÉCNICO ELECTROMECANICO|
1152|206|S95|01/04/1995|P|TANDIL|||
1126|206|S95|01/04/1995|P|LA ADELA|||
1061|206|S95|01/04/1995|P|TANDIL|||
675|206|1988|01/04/1995|P||||
963|206|1988|01/04/1995|P||||
202|206|1988|01/04/1995|P||||
1100|206|S95|01/04/1995|P|TANDIL|||
870|206|1988|01/04/1995|P||||
1057|206|S95|01/04/1995|P|TRES ARROYOS|||
183|206|1988|01/04/1995|P||||
1073|206|S95|01/04/1995|P|ORENSE|||
1085|206|S95|01/04/1995|P|ADOLFO GONZALES CHAVES|||
1027|206|S95|01/04/1995|P|AZUL|||
1110|206|S95|01/04/1995|P|TANDIL|COLEGIO SEC SAN FRANCISCO DE ASIS|TÉCNICO|
1159|206|1988|01/04/1995|P|TANDIL|||
1120|206|S95|01/04/1995|P|TANDIL|AGUSTIN ALVAREZ|BACHILLER|
507|201|1999|01/04/1996|P||||
1246|206|S95|01/04/1996|E||ESCUELA JUAN PABLO ECHAGUE|PERITO MERCANTIL C/ESP. CONTABLE IMPOSITIVA|
1406|206|S95|01/04/1996|P|MAR DEL PLATA|||
1412|206|S95|01/04/1996|P|MAR DEL PLATA|||
1320|206|S95|01/04/1996|E|BALCARCE|GRAL. M. S. BELGRANO|PERITO MERCANTIL|
1320|207|1997|06/02/2007|P|BALCARCE|GRAL. M. S. BELGRANO|PERITO MERCANTIL|
1409|206|S95|01/04/1996|P|TANDIL|ALFONSINA STORNI|BACHILLER CON ORIENTACION EN TECNICAS DE LABORATORIO|
1217|206|S95|01/04/1996|P|OLAVARRIA|||
1407|206|S95|01/04/1996|P||||
1364|206|S95|01/04/1996|E||COLEGIO NACIONAL PROFESOR FROILAN FERRERO|BACHILLER|
1272|206|S95|01/04/1996|E||||
1391|206|S95|01/04/1996|E|NECOCHEA|NUESTRA SEÑORA DE LA MERCED|TÉCNICO EN COMPUTACION|
1354|206|S95|01/04/1996|P|TANDIL|||
1358|205|1995|01/04/1996|P|TANDIL|||
1335|206|S95|01/04/1996|P|BENITO JUAREZ|||
1411|206|S95|01/04/1996|P|MAR DEL PLATA|||
1315|206|S95|01/04/1996|P|MAR DEL PLATA|||
1380|206|S95|01/04/1996|P||NUESTRA SRA. DE LOS DESAMPARADOS|TÉCNICO EN COMPUTACION|
1237|206|S95|01/04/1996|N|TANDIL|||
1415|206|S95|01/04/1996|E|MAR DEL PLATA|ESCUELA Nº 4-033 LAUREANA F. DE OLAZABAL|TÉCNICO EN COMPUTACION|
1260|206|S95|01/04/1996|E|TANDIL|MONS. AMERICO ORZALI|TÉCNICO EN COMPUTACION|
1291|206|S95|01/04/1996|P|MIRAMAR|ALEJO CARMEN GUZMANº|BACHILLER MERCANTIL|
1519|206|S95|01/04/1997|P|MAR DEL PLATA|||
1568|206|S95|01/04/1997|P|AZUL|COLEGIO SANTO DOMINGO|PERITO AUXILIAR EN TÉCNICA BANCARIAS E IMPOSITIVAS|
1568|210|2000|01/04/1997|E|AZUL|COLEGIO SANTO DOMINGO|PERITO AUXILIAR EN TÉCNICA BANCARIAS E IMPOSITIVAS|
1606|206|S95|01/04/1997|P|MAR DEL PLATA|||
1440|206|S95|01/04/1997|E|OLAVARRIA|VICTORINA L. DE NAVARRO|BACHILLER CON ORIENTACION PERITO CONTABLE|
1451|206|S95|01/04/1997|P|TRES ARROYOS|||
1505|206|S95|01/04/1997|P|AZUL|NUESTRA SEÑORA DE FATIMA|TÉCNICO EN CERAMICA C/ORIE. EN DECORACION|
1505|208|2010|15/02/2018|A|AZUL|NUESTRA SEÑORA DE FATIMA|TÉCNICO EN CERAMICA C/ORIE. EN DECORACION|
1476|206|S95|01/04/1997|P|OLAVARRIA|INSTITUTO MOMSEÑOR DR. AUDINO RODRIGUEZ Y OLMOS|BACHILLER EN CIENCIAS EXACTAS Y NATURALES|
1476|212|2007|31/08/2007|P|OLAVARRIA|INSTITUTO MOMSEÑOR DR. AUDINO RODRIGUEZ Y OLMOS|BACHILLER EN CIENCIAS EXACTAS Y NATURALES|
1586|206|S95|01/04/1997|P|LA PLATA|||
1494|206|S95|01/04/1997|P|SIERRAS BAYAS|||
1071|206|S95|01/04/1997|P|MAR DEL PLATA|||
1612|206|S95|01/04/1997|E||ANDACOLLO|BACHILLER TÉCNICO|
1429|204|1995|01/04/1997|P|TANDIL|COLEGIO SEC.AUGUSTO PULENTA|TÉCNICO ELECTROMECANICO|
1429|205|1995|01/04/1997|N|TANDIL|COLEGIO SEC.AUGUSTO PULENTA|TÉCNICO ELECTROMECANICO|
1429|206|S95|01/04/1997|N|TANDIL|COLEGIO SEC.AUGUSTO PULENTA|TÉCNICO ELECTROMECANICO|
1569|206|S95|01/04/1997|E|OLAVARRIA|ESCUELA DE COMERCIO LIBERTADOR GRAL. SAN MARTIN|TÉCNICO ELECTROMECANICO|
1455|206|S95|01/04/1997|E||ARGENTINO EXCELSIOR|PERITO MERCANTIL C/ESP. EN COMPUTACION|
1592|206|S95|01/04/1997|P|LA PLATA|||
1567|206|S95|01/04/1997|P|OLAVARRIA|||
1772|206|S95|01/04/1998|P|TANDIL|ALFONSINA STORNI|BACHILLER CONTABLE|
1773|206|S95|01/04/1998|P|TANDIL|||
1658|206|S95|01/04/1998|P||COLEGIO SECUNDARIO CAPITAN DE FRAGATA CARLOS MARIA MOYANO|BACHILLER|
1658|208|1997|13/03/2003|P||COLEGIO SECUNDARIO CAPITAN DE FRAGATA CARLOS MARIA MOYANO|BACHILLER|
1780|206|S95|01/04/1998|P|TANDIL|||
1647|206|S95|01/04/1998|E||FRAY JUSTO SANTA MARIA DE ORO|BACHILLER CON ORIENTACION CONTABLE|
1647|207|1997|01/04/1998|N||FRAY JUSTO SANTA MARIA DE ORO|BACHILLER CON ORIENTACION CONTABLE|
1698|206|S95|01/04/1998|P|MIRAMAR||BACHILLER COMERCIAL|
1846|206|S95|01/04/1998|P|CORONEL SUAREZ|||
1848|206|S95|01/04/1998|P|TANDIL|||
1702|206|S95|01/04/1998|E|ADOLFO GONZALES CHAVES|DON BOSCO|BACHILLER EN GESTION Y ADMINISTRACION|
1708|206|S95|01/04/1998|E|CORONEL DORREGO||BACHILLER CON ORIENTACION ADMINISTRACION EMPRESAS|
1651|206|S95|01/04/1998|P|CORONEL DORREGO|||
1801|206|S95|01/04/1998|E||MONS. AMERICO ORZALI|TÉCNICO OPERADOR Y PROGRAMADOR DE COMPUTADORAS|
1806|206|S95|01/04/1998|P|TANDIL|COLEGIO SAGRADA FAMILIA|BACHILLER|
1806|213|2014|25/03/2021|A|TANDIL|COLEGIO SAGRADA FAMILIA|BACHILLER|
1808|206|S95|01/04/1998|P|OLAVARRIA|||
1724|206|S95|01/04/1998|P|TANDIL|||
1813|206|S95|01/04/1998|P|TANDIL|||
1817|205|1995|01/04/1998|P|AYACUCHO|||
1739|206|S95|01/04/1998|P|PEHUAJO|||
1851|206|S95|01/04/1998|P|NORBERTO DE LA RIESTRA|||
3059|201|1999|25/04/2003|P|NECOCHEA|||
509|206|1988|01/04/1998|N|HENDERSON|||
509|207|1997|01/04/1998|N|HENDERSON|||
1755|206|S95|01/04/1998|E|BAHIA BLANCA|AGROTECNICA CORNELIO SAAVEDRA|TÉCNICO ELECTRONICO|
1841|206|S95|01/04/1998|P|MAR DEL PLATA|||
1769|206|S95|01/04/1998|E|AZUL|COLEGIO SECUNDARIO CAPITAN DE FRAGATA CARLOS MARIA MOYANO|BACHILLER|
1965|206|S95|01/04/1999|E|TANDIL|CACIQUE ANGACO|PERITO MERCANTIL|
1861|204|1995|01/04/1999|N|TANDIL|||
1861|206|S95|01/04/1999|P|TANDIL|||
1005|206|S95|01/04/1999|P|TANDIL|PROFESOR JAVIER FROILAN FERRERO|BACHILLER|
1981|206|S95|01/04/1999|A|MAR DEL PLATA|ESCUELA NACIONAL NORMAL SUPERIOR GENERAL MANUEL BELGRANO|TÉCNICO EN COMPUTACION|
2067|206|S95|01/04/1999|N|AZUL|NUESTRA SEÑORA DE FATIMA|BACHILLER|
1986|206|S95|01/04/1999|E|Ciudad Autónoma de Buenos Aires|AGROINDUSTRIAL 25 DE MAYO|BACHILLER CON ORIENTACION EN GEST. Y ADMINISTRACION|
1994|206|S95|01/04/1999|P|MAR DEL PLATA|||
1996|206|S95|01/04/1999|N|TANDIL|COLEGIO NACIONAL PROFESOR FROILAN FERRERO|BACHILLER CON ORIENTACION EN CS. EXACTAS Y NATURALES|
1898|206|S95|01/04/1999|P|MAR DEL PLATA|SANTA MARIA|TÉCNICO ELECTRICISTA|
2001|206|S95|01/04/1999|E||PROFESOR JAVIER FROILAN FERRERO|PERITO MERCANTIL|
2003|206|S95|01/04/1999|P|TRES ARROYOS|||
2004|206|S95|01/04/1999|P|MAR DEL PLATA|||
2007|205|1995|01/04/1999|P|OLAVARRIA|||
1920|206|S95|01/04/1999|E|TANDIL|ALFONSINA STORNI|PERITO MERCANTIL|
1922|206|S95|01/04/1999|P|TRES ARROYOS|PROVINCIAL Nº 4|BACHILLER CON ORIENTACION AGROPECUARIA|
1934|206|S95|01/04/1999|P|NECOCHEA|ALAS ARGENTINAS|PERITO MERCANTIL|
2070|206|S95|01/04/1999|P|MAR DEL PLATA|||
1940|206|S95|01/04/1999|P|TANDIL|MONS. AMERICO ORZALI|TÉCNICO EN COMPUTACION|
1940|207|1997|14/02/2003|P|TANDIL|MONS. AMERICO ORZALI|TÉCNICO EN COMPUTACION|
2038|206|S95|01/04/1999|P|AZUL|||
2073|206|S95|01/04/2000|E||COLEGIO NACIONAL TEODOSIO FRANCO GARCIA|BACHILLER CON ORIENTACION EN INFORMATICA|
2661|206|S95|01/04/2000|E||TORIBIO DE LUZURIAGA|BACHILLER EN CIENCIAS EXACTAS Y NATURALES|
2116|206|S95|01/04/2000|E|BALCARCE|COLEGIO SECUNDARIO DR. DIEGO DE SALINAS|BACHILLER|
2414|206|S95|01/04/2000|P|OLAVARRIA|ESCUELA DE COMERCIO LIBERTADOR GRAL. SAN MARTIN|TÉCNICO EN COMPUTACION|
2125|206|S95|01/04/2000|P|Ciudad Autónoma de Buenos Aires|B. GENERAL JUAN F. QUIROGA|BACHILLER CON ESPECIALIZACION EN COMPUTACION|
2275|206|S95|01/04/2000|P|TANDIL|||
2127|206|S95|01/04/2000|E||COLEGIO SEC.AUGUSTO PULENTA|BACHILLER TÉCNICO EN INFORMATICA|
2332|206|S95|01/04/2000|P|TANDIL|||
2130|206|S95|01/04/2000|P|OLAVARRIA|INSTITUTO MOMSEÑOR DR. AUDINO RODRIGUEZ Y OLMOS|BACHILLER CON ORIENTACION EN CS. EXACTAS Y NATURALES|
2253|206|S95|01/04/2000|P|CHILLAR|ESCUELA DE COMERCIO GENERAL SAN MARTIN|BACHILLER CON ORIENTACION EN GEST. Y ADMINISTRACION|
2142|206|S95|01/04/2000|P||MONS. AMERICO ORZALI|TÉCNICO EN COMPUTACION|
2142|212|2007|04/09/2007|P||MONS. AMERICO ORZALI|TÉCNICO EN COMPUTACION|
2366|210|2000|01/04/2000|P|SAN ISIDRO|||
2086|206|S95|01/04/2000|E|BALCARCE|GRAL. M. S. BELGRANO|BACHILLER CON ORIENTACION EN CS. EXACTAS Y NATURALES|
2156|206|S95|01/04/2000|E|TANDIL|MONS. AMERICO ORZALI|TÉCNICO EN COMPUTACION|
2339|206|S95|01/04/2000|P|MAR DEL PLATA|COLEGIO NACIONAL PROFESOR FROILAN FERRERO|BACHILLER COMERCIAL|
2158|206|S95|01/04/2000|P|Ciudad Autónoma de Buenos Aires| ESCUELA PROVINCIAL DE EDUCACION TECNICA NRO.4 JUAN AGUSTIN LARRUS |TÉCNICO MECANICO ELECTRICISTA|
2281|206|S95|01/04/2000|P|NECOCHEA|||
2376|210|2000|01/04/2000|E|TANDIL|CACIQUE ANGACO|PERITO MERCANTIL|
2306|201|1999|01/04/2000|E|TANDIL| 9 DE JULIO CORDOBA 3271|BACHILLER CON ORIENTACION EN CS. EXACTAS Y NATURALES|
2306|205|1995|01/04/2000|P|TANDIL| 9 DE JULIO CORDOBA 3271|BACHILLER CON ORIENTACION EN CS. EXACTAS Y NATURALES|
2381|210|2000|01/04/2000|P|TANDIL|||
2164|206|S95|01/04/2000|P||||
2314|206|S95|01/04/2000|P|TANDIL|MONS. AMERICO ORZALI|MAESTRO MAYOR DE OBRAS|
2314|204|1995|18/12/2002|P|TANDIL|MONS. AMERICO ORZALI|MAESTRO MAYOR DE OBRAS|
2382|210|2000|01/04/2000|N|ADELIA MARIA|||
2239|206|S95|01/04/2000|P|BALCARCE|GRAL. M. S. BELGRANO|BACHILLER CON ESPECIALIZACION EN GESTION Y ADMINISTRACION|
2167|206|S95|01/04/2000|N|AZUL|||
2167|210|2000|01/04/2000|N|AZUL|||
2241|206|S95|01/04/2000|P|AYACUCHO|||
2235|206|S95|01/04/2000|P|MAR DEL PLATA|||
2092|206|S95|01/04/2000|E||MONS. AMERICO ORZALI|TÉCNICO EN COMPUTACION|
2303|206|S95|01/04/2000|P|TANDIL|||
2297|206|S95|01/04/2000|P|MAR DEL PLATA|COLEGIO EL TRANSITO|TÉCNICO ELECTROMECANICO|
2231|206|S95|01/04/2000|P|MAR DEL PLATA|ESCUELA NACIONAL NORMAL SUPERIOR GENERAL MANUEL BELGRANO|TÉCNICO EN COMPUTACION|
2345|206|S95|01/04/2000|P|TANDIL|MONS. AMERICO ORZALI|TÉCNICO ELECTROMECANICO|
2194|206|S95|01/04/2000|P|BOLIVAR|ESCUELA AGROTECNICA EJERCITO ARGENTINO ||
2196|206|S95|01/04/2000|E|SAN JUAN||BACHILLER CON ESPECIALIZACION EN CIENCIAS FISICO-MATEMATICAS|
2404|210|2000|01/04/2000|P|TANDIL|COLEGIO SEC.AUGUSTO PULENTA|TÉCNICO ELECTROMECANICO|
2268|206|S95|01/04/2000|E|MAR DEL PLATA|COLEGIO CARLOS SAAVEDRA LAMAS|BACHILLER|
2102|209|1998|01/04/2000|P|TANDIL|||
2212|206|S95|01/04/2000|N|AZUL|4 039 CRUZ DE PIEDRA|TÉCNICO EN COMPUTACION|
2410|210|2000|01/04/2000|E|TANDIL|MONS. AMERICO ORZALI|TÉCNICO MECANICO ELECTRICISTA|
2109|206|S95|01/04/2000|P|AYACUCHO|ESC.IND. DOMIGO F. SARMIENTO|BACHILLER CON ORIENTACION EN CS. EXACTAS Y NATURALES|
2324|206|S95|01/04/2000|P|TANDIL|ESCUELA|BACHILLER CON ORIENTACION CONTABLE|
2324|212|2007|05/09/2007|P|TANDIL|ESCUELA|BACHILLER CON ORIENTACION CONTABLE|
2272|206|S95|01/04/2000|P|AZUL|ESCUELA  DE EDUCACION MEDIA NRO.3 FLORENTINO AMEGHINO|BACHILLER CON ORIENTACION EN GEST. Y ADMINISTRACION|
2301|206|S95|01/04/2000|P|MAR DEL PLATA|||
2294|206|S95|01/04/2000|N|MAR DEL PLATA|||
2326|206|S95|01/04/2000|P|RAUCH|||
2488|206|S95|01/04/2001|P|TANDIL|FRAY MAMERTO ESQUIU|BACHILLER|
2682|201|1999|01/04/2001|N|OLAVARRIA|ESCUELA DE COMERCIO LIBERTADOR GRAL. SAN MARTIN|TÉCNICO EN COMPUTACION|
2682|205|1995|01/04/2001|N|OLAVARRIA|ESCUELA DE COMERCIO LIBERTADOR GRAL. SAN MARTIN|TÉCNICO EN COMPUTACION|
2517|206|S95|01/04/2001|P|LAPRIDA|||
2422|206|S95|01/04/2001|P|MAR DEL PLATA|ESCUELA NACIONAL NORMAL SUPERIOR GENERAL MANUEL BELGRANO|TÉCNICO EN COMPUTACION|
2647|206|S95|01/04/2001|P|LAS FLORES|||
2530|206|S95|01/04/2001|P|CORONEL PRINGLES|ESCUELA DANTE ALIGHIERI|BACHILLER CON ESPECIALIZACION EN CIENCIAS EXACTAS Y NATURALES|
2531|206|S95|01/04/2001|P|OLAVARRIA|||
2537|206|S95|01/04/2001|P|GENERAL ROCA|||
2678|206|S95|01/04/2001|P|TANDIL|||
2544|206|S95|01/04/2001|P|RIO GALLEGOS|GRAL. M. S. BELGRANO|BACHILLER EN ADMINISTRACION|
2550|206|S95|01/04/2001|P|TANDIL|ALFONSINA STORNI||
2495|206|S95|01/04/2001|P|SANTA ROSA|||
2571|206|S95|01/04/2001|E|TANDIL|INSTITUTO SUPERIOR SANTO DOMINGO GUZMAN (EX 9000)|BACHILLER BILINGÜE CAS-ALE EN CIENCIAS Y LETRAS|
2571|208|2010|16/02/2017|P|TANDIL|INSTITUTO SUPERIOR SANTO DOMINGO GUZMAN (EX 9000)|BACHILLER BILINGÜE CAS-ALE EN CIENCIAS Y LETRAS|
2583|206|S95|01/04/2001|P|MAR DEL PLATA|||
2594|206|S95|01/04/2001|P|TANDIL|||
2596|206|S95|01/04/2001|P|TANDIL|||
2597|206|S95|01/04/2001|P|TANDIL|||
2692|201|1999|01/04/2001|P|RAUCH|||
2601|206|S95|01/04/2001|P|TANDIL|||
2604|205|1995|01/04/2001|N|TRES ARROYOS|||
2604|206|S95|01/04/2001|N|TRES ARROYOS|||
960|206|S95|01/04/2001|P|MENDOZA||BACHILLER CON ORIENTACIÓN EN CIENCIAS EXACTAS|
2468|206|S95|01/04/2001|N|MAR DEL PLATA|COLEGIO NACIONAL PROFESOR FROILAN FERRERO|BACHILLER|
3012|210|2000|28/11/2002|P|OLAVARRIA||BACHILLER CON ORIENTACION EN GEST. Y ADMINISTRACION|
3014|210|2000|28/11/2002|E|AZUL|ESCUELA DE COMERCIO DR. SANTIAGO S. CORTINEZ|PERITO MERCANTIL AUXILIAR CONTABLE|
3054|210|2000|02/04/2003|N|OLAVARRIA|ESCUELA DANTE ALIGHIERI||
3065|201|2004|07/04/2003|P|MAR DEL PLATA|ESC.IND. DOMIGO F. SARMIENTO||
3065|205|2004|01/03/2004|P|MAR DEL PLATA|ESC.IND. DOMIGO F. SARMIENTO||
3073|205|2004|08/04/2003|P||COLEGIO NACIONAL GENERAL DON TORIBIO DE LUZURIAGA|Bachiller Modalidad Ciencias Naturales|
3073|201|2004|01/03/2004|E||COLEGIO NACIONAL GENERAL DON TORIBIO DE LUZURIAGA|Bachiller Modalidad Ciencias Naturales|
3073|211|2004|10/09/2010|E||COLEGIO NACIONAL GENERAL DON TORIBIO DE LUZURIAGA|Bachiller Modalidad Ciencias Naturales|
3073|206|2011|02/03/2022|A||COLEGIO NACIONAL GENERAL DON TORIBIO DE LUZURIAGA|Bachiller Modalidad Ciencias Naturales|
3076|206|S95|08/04/2003|N|MAR DEL PLATA|BACH. Y MAG. ESP. GRAL. SAN MARTIN||
3092|206|S95|09/04/2003|P|TANDIL|MONS. AMERICO ORZALI||
3100|206|S95|10/04/2003|E||ESCUELA DE ENSEÑANZA MEDIA JESUS REDENTOR|Bachiller Modalidad Economía y Gestión de las Organizaciones|
3126|206|S95|15/04/2003|P|MAR DEL PLATA|COLEGIO JOSE MANUEL ESTRADA|BACHILLER EN CIENCIAS NATURALES|
3156|206|S95|16/04/2003|N|AZUL|EL TRANSITO DE NUESTRA SEÑORA|BACHILLER CON ORIENTACION EN ECONOMIA Y GESTION DE LAS ORG.|
3193|209|2006|21/04/2003|E|TRES ARROYOS|B.A.D.A.   DECRETO Nº 1254188|Bachiller Modalidad Ciencias Naturales|
3194|206|S95|21/04/2003|E|BOLIVAR|INSTITUTO MOMSEÑOR DR. AUDINO RODRIGUEZ Y OLMOS|BACHILLER|
3195|206|S95|21/04/2003|P|VICENTE LOPEZ|ANGEL DOMINGO ROJAS|BACHILLER CON ORIENTACION EN CIENCIAS SOCIALES|
3233|206|S95|21/04/2003|E|MAR DEL PLATA|||
3285|206|S95|22/04/2003|P||||
3291|209|1998|23/04/2003|N|RIO GALLEGOS|||
3294|208|1997|24/04/2003|N|BENITO JUAREZ|||
3296|204|2003|29/04/2003|P||NUESTRA SRA. DE LOS DESAMPARADOS||
3299|206|S95|29/04/2003|P|NECOCHEA|NUESTRA SRA. DE LOS DESAMPARADOS||
3300|206|S95|29/04/2003|P|LA PLATA|MONS. AMERICO ORZALI||
3307|206|1995|01/04/2004|P|TRES ARROYOS|ESCUELA DE COMERCIO NICOLAS ECHEZARRETA|BACHILLER EN CIENCIAS SOCIALES. REL. HUMANAS|
3307|204|2003|05/03/2007|P|TRES ARROYOS|ESCUELA DE COMERCIO NICOLAS ECHEZARRETA|BACHILLER EN CIENCIAS SOCIALES. REL. HUMANAS|
3307|213|2014|27/03/2017|P|TRES ARROYOS|ESCUELA DE COMERCIO NICOLAS ECHEZARRETA|BACHILLER EN CIENCIAS SOCIALES. REL. HUMANAS|
3312|206|1995|01/04/2004|E||NUESTRA SRA. DE LOS DESAMPARADOS|TÉCNICO EN COMPUTACION|
3323|206|1995|01/04/2004|P|TANDIL|ESCUELA DE COMERCIO EUSEBIO DE JESUS DOJORTI|BACHILLER CON ORIENTACION EN CIENCIAS NAT., SALUD Y AMB.|
3323|201|2004|05/02/2007|P|TANDIL|ESCUELA DE COMERCIO EUSEBIO DE JESUS DOJORTI|BACHILLER CON ORIENTACION EN CIENCIAS NAT., SALUD Y AMB.|
