id|fecha_relevamiento|alu_cos_est_ap_fam|alu_cos_est_plsoc|alu_cos_est_trab|alu_cos_est_beca|tiene_beca|tiene_beca_univ|tiene_beca_inter|tiene_beca_nacio|alu_beca_prov|alu_beca_muni|alu_beca_otra|alu_beca_tipo_ser|alu_beca_tipo_eco|alu_beca_tipo_inv|alu_beca_eco_tran|alu_beca_eco_efec|alu_beca_eco_foto|alu_beca_eco_habi|alu_beca_eco_come|alu_cos_est_otra|alu_cos_est_espec|
5927|16/03/2016|S|N|N|S|S|N|N|S|N|N|N|N|S|N|N|S|N|N|N|N||
6065|17/03/2016|S|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6076|17/03/2016|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6083|17/03/2016|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6085|17/03/2016|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6094|17/03/2016|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6097|17/03/2016|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6103|17/03/2016|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6134|17/03/2016|N|N|S|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6146|17/03/2016|N|N|S|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4159|17/03/2016|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6148|31/03/2016|S|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6183|01/04/2016|S|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6191|01/04/2016|S|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6227|01/04/2016|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6235|01/04/2016|S|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6236|01/04/2016|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6243|01/04/2016|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6257|01/04/2016|N|N|S|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2232|11/04/2016|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3672|20/04/2016|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2221|29/04/2016|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5239|05/05/2016|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5438|11/05/2016|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4684|16/05/2016|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
543|21/06/2016|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2218|12/10/2018|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6273|05/07/2016|N|N|S|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5907|04/08/2016|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5585|12/08/2016|N|N|N|S|S|N|N|S|N|N|N|N|S|N|N|S|N|N|N|N||
2850|30/08/2016|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4482|01/09/2016|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3916|07/09/2016|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2879|30/09/2016|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
1442|05/10/2016|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
488|27/10/2016|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5232|01/11/2016|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3358|04/11/2016|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|S|ayudantia|
6136|21/11/2016|S|N|N|S|S|N|N|S|N|N|N|N|S|N|N|N|N|N|N|N||
5358|14/12/2016|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5114|03/01/2017|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6081|13/01/2017|S|N|N|S|S|S|N|N|N|N|N|N|S|N|N|S|N|N|N|N||
6043|26/01/2017|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4894|29/01/2017|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4627|30/01/2017|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5050|01/02/2017|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6005|01/02/2017|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4581|01/02/2017|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5126|01/02/2017|S|N|S|S|S|N|N|S|N|N|N|N|S|N|N|S|N|N|N|N||
4852|01/02/2017|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4998|01/02/2017|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6188|01/02/2017|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5822|01/02/2017|S|N|N|S|S|N|N|S|N|N|N|N|S|N|N|S|N|N|N|N||
5070|01/02/2017|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6159|01/02/2017|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4227|01/02/2017|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5968|02/02/2017|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5655|02/02/2017|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5874|02/02/2017|S|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4100|02/02/2017|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5369|02/02/2017|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5403|02/02/2017|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6156|02/02/2017|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5228|02/02/2017|S|N|N|S|S|N|N|S|N|N|N|N|S|N|N|S|N|N|N|N||
4308|02/02/2017|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5898|02/02/2017|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5327|02/02/2017|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4676|03/02/2017|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4910|03/02/2017|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5017|03/02/2017|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5357|03/02/2017|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5804|03/02/2017|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5690|04/02/2017|S|N|N|S|S|N|N|S|N|N|N|N|S|N|N|S|N|N|N|N||
5051|04/02/2017|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4605|05/02/2017|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5593|05/02/2017|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6001|05/02/2017|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5649|05/02/2017|S|N|N|S|S|N|N|S|N|N|N|N|S|N|N|S|N|N|N|N||
5961|06/02/2017|S|N|N|S|S|N|N|S|N|N|N|N|S|N|N|S|N|N|N|N||
3389|06/02/2017|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5184|06/02/2017|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5642|06/02/2017|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5858|07/02/2017|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
711|08/02/2017|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|S|Ahorros|
4613|08/02/2017|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6054|09/02/2017|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6202|09/02/2017|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
1768|13/02/2017|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5717|13/02/2017|S|N|N|S|S|N|N|S|N|N|N|N|S|N|N|S|N|N|N|N||
4732|13/02/2017|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5581|14/02/2017|S|N|N|S|S|S|N|S|N|N|N|N|S|N|N|S|S|N|N|N||
4866|17/02/2017|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5105|18/02/2017|S|N|N|S|S|N|N|N|S|N|N|N|N|S|N|N|N|N|N|N||
5716|18/02/2017|S|N|N|S|S|N|N|S|N|N|N|N|S|N|N|S|N|N|N|N||
6180|19/02/2017|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5807|19/02/2017|S|N|S|S|S|N|N|N|N|S|N|N|S|N|N|S|N|N|N|S|Trabajos-online|
6111|22/02/2017|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4163|22/02/2017|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5386|22/02/2017|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5383|23/02/2017|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5969|23/02/2017|S|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4600|24/02/2017|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2577|27/02/2017|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2414|27/02/2017|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5765|04/03/2017|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5692|06/03/2017|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5809|06/03/2017|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4350|07/03/2017|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4793|08/03/2017|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4196|08/03/2017|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4141|13/03/2017|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5272|16/03/2017|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2510|19/03/2017|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3468|25/03/2017|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3451|28/03/2017|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2023|29/03/2017|N|N|S|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5686|29/03/2017|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6282|29/03/2017|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6308|29/03/2017|S|N|S|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6313|29/03/2017|S|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6318|29/03/2017|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6334|29/03/2017|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6338|29/03/2017|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6388|29/03/2017|S|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6392|29/03/2017|N|N|S|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6405|29/03/2017|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6412|29/03/2017|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6436|29/03/2017|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6438|29/03/2017|N|N|S|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6455|29/03/2017|S|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6464|29/03/2017|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6484|29/03/2017|N|N|S|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3039|29/03/2017|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6507|29/03/2017|S|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6532|29/03/2017|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6537|29/03/2017|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5666|30/03/2017|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4654|30/03/2017|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4868|06/04/2017|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2418|20/04/2017|S|N|S|S|S|S|N|N|N|N|N|N|N|S|N|N|N|N|N|N||
1646|20/04/2017|S||N||N|N|N|N||||||||||||||
839|20/04/2017|||||N|||||||||||||||||
2127|20/04/2017|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5080|20/04/2017|S|N|N|S|S|N|N|S|N|N|N|N|N|S|N|N|N|N|N|N||
529|20/04/2017|||||N|||||||||||||||||
889|20/04/2017|||||N|||||||||||||||||
3392|20/04/2017|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2819|20/04/2017|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
796|20/04/2017|||||N|||||||||||||||||
878|20/04/2017|||||N|||||||||||||||||
4296|20/04/2017|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2157|20/04/2017|S||S||N|N|N|N||||||||||||||
309|20/04/2017|||||N|||||||||||||||||
2502|20/04/2017|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
212|20/04/2017|||||N|||||||||||||||||
166|20/04/2017|||||N|||||||||||||||||
2699|20/04/2017|S||N||N|N|N|N||||||||||||||
347|20/04/2017|||||N|||||||||||||||||
1282|20/04/2017|||||N|||||||||||||||||
66|20/04/2017|||||N|||||||||||||||||
302|20/04/2017|||||N|||||||||||||||||
1738|20/04/2017|S||S||N|N|N|N||||||||||||||
3380|20/04/2017|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
514|20/04/2017|||||N|||||||||||||||||
5638|20/04/2017|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2458|20/04/2017|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
920|20/04/2017|||||N|||||||||||||||||
4401|20/04/2017|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
1262|20/04/2017|S||N||N|||||||||||||||||
3308|20/04/2017|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
724|20/04/2017|||||N|||||||||||||||||
4356|27/04/2017|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4501|04/05/2017|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3153|09/06/2017|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5165|22/06/2017|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3672|27/06/2017|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6552|29/06/2017|S|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6557|29/06/2017|S|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
1500|24/07/2017|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6046|25/07/2017|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
1125|27/07/2017|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6029|02/08/2017|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6156|04/08/2017|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4308|04/08/2017|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3818|07/08/2017|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4160|25/08/2017|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4852|29/08/2017|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4103|13/09/2017|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3678|26/09/2017|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|S|Ayudante alumno de la facultad|
4418|06/10/2017|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6281|20/10/2017|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3954|06/11/2017|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5982|09/12/2017|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4144|01/02/2018|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5277|01/02/2018|S|S|N|S|S|N|N|N|N|N|S|N|S|N|N|S|N|N|N|N||
5585|01/02/2018|S|N|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6321|01/02/2018|S|S|N|S|N|N|N|N|N|S|N|N|S|N|N|S|N|N|N|N||
4093|01/02/2018|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5629|01/02/2018|S|N|S|S|N|N|N|S|N|N|N|S|N|N|N|N|N|N|N|N||
6285|01/02/2018|S|N|N|S||N|N|N|N|N|S|S|S|N|S|S|S|S|S|N|Gastos Varios |
6221|01/02/2018|S|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5528|01/02/2018|S|N|S|S|S|N|N|S|N|N|N|N|S|N|N|S|N|N|N|N||
5328|01/02/2018|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5975|01/02/2018|N|N|N|S|S|S|N|N|N|N|N|S|N|N|N|N|N|N|N|N||
5154|01/02/2018|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5545|01/02/2018|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6064|02/02/2018|S|S|N|N|N|N|N|S|N|N|N|N|S|N|N|N|N|N|N|N||
773|02/02/2018|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5745|02/02/2018|S|N|N|S|N|S|N|N|N|N|N|N|S|N|N|S|N|N|N|N||
6201|05/02/2018|S|N|N|S|S|S|N|N|N|N|N|N|S|N|N|S|N|S|N|N||
4102|05/02/2018|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5213|05/02/2018|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6445|05/02/2018|S|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6005|05/02/2018|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6113|07/02/2018|S|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5292|07/02/2018|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6151|07/02/2018|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5534|07/02/2018|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6421|08/02/2018|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6161|08/02/2018|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5655|08/02/2018|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5275|08/02/2018|S|N|S|S|S|N|N|S|N|N|N|N|S|N|N|S|N|N|N|N||
5040|08/02/2018|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6338|09/02/2018|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6011|09/02/2018|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6304|09/02/2018|S|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5511|09/02/2018|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5385|10/02/2018|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4678|11/02/2018|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5705|11/02/2018|S|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5967|11/02/2018|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6306|14/02/2018|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3998|14/02/2018|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6246|14/02/2018|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6278|15/02/2018|S|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4426|15/02/2018|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
1505|15/02/2018|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4851|15/02/2018|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6152|15/02/2018|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5308|15/02/2018|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4576|16/02/2018|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5282|16/02/2018|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4911|19/02/2018|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5364|19/02/2018|N|N|S|N|S|N|N|S|N|N|N|N|S|N|N|S|N|N|N|N||
5548|20/02/2018|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
1587|20/02/2018|S||S||N|N|N|N||||||||||||||
2669|21/02/2018|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6346|21/02/2018|S|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6343|22/02/2018|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6509|23/02/2018|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5561|23/02/2018|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5819|24/02/2018|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5864|26/02/2018|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5067|26/02/2018|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6125|27/02/2018|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5773|28/02/2018|N|S|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5784|28/02/2018|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5098|01/03/2018|S|N|N|S|S|N|N|S|N|N|N|N|S|N|N|S|N|N|N|N||
6282|02/03/2018|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4982|07/03/2018|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6553|07/03/2018|S|N|N|S|S|S|N|S|N|N|N|N|S|N|N|N|N|N|N|N||
4854|07/03/2018|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5059|08/03/2018|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5150|09/03/2018|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2414|12/03/2018|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6377|14/03/2018|S|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3863|15/03/2018|S|N|S|S|S|S|N|N|N|N|N|S|N|N|N|N|N|N|N|N||
5327|16/03/2018|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6341|27/03/2018|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5783|27/03/2018|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6599|03/04/2018|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6603|03/04/2018|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6607|03/04/2018|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6610|03/04/2018|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6616|03/04/2018|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6625|03/04/2018|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6627|03/04/2018|S|N|S|S|N|S|N|S|N|S|N|N|S|N|N|S|N|N|N|N||
6633|03/04/2018|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6646|03/04/2018|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6651|03/04/2018|S|S|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
6659|03/04/2018|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
